Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Document Type,Source
"Grosjean, Y., Rytz, R., Farine, J.-P., Abuin, L., Cortot, J., Jefferis, G.S.X.E., Benton, R.",An olfactory receptor for food-derived odours promotes male courtship in Drosophila,2011,Nature,478,7368,,236,240,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-80054030859&partnerID=40&md5=641c099b06189c86b4e042072a833872,Article,Scopus
"Gross, C., Strobel, H., Nicklas, E., Zibold, T., Bar-Gill, N., Kurizki, G., Oberthaler, M.K.",Atomic homodyne detection of continuous-variable entangled twin-atom states,2011,Nature,480,7376,,219,223,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-83055161456&partnerID=40&md5=2eb8350611c71ae89f4eb3dcc4f55ba4,Article,Scopus
"Grotjohann, T., Testa, I., Leutenegger, M., Bock, H., Urban, N.T., Lavoie-Cardinal, F., Willig, K.I., Eggeling, C., Jakobs, S., Hell, S.W.",Diffraction-unlimited all-optical imaging and writing with a photochromic GFP,2011,Nature,478,7368,,204,208,,29,http://www.scopus.com/inward/record.url?eid=2-s2.0-80054021016&partnerID=40&md5=d0f74c57ffca5c42a4f298721a1e419f,Article,Scopus
"Gu, T.-P., Guo, F., Yang, H., Wu, H.-P., Xu, G.-F., Liu, W., Xie, Z.-G., Shi, L., He, X., Jin, S.-G., Iqbal, K., Shi, Y.G., Deng, Z., Szabó, P.E., Pfeifer, G.P., Li, J., Xu, G.-L.",The role of Tet3 DNA dioxygenase in epigenetic reprogramming by oocytes,2011,Nature,477,7366,,606,612,,42,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053348585&partnerID=40&md5=0d12954b3bf9325d72fb3d67aa65a2bd,Article,Scopus
"Guarani, V., Deflorian, G., Franco, C.A., Krüger, M., Phng, L.-K., Bentley, K., Toussaint, L., Dequiedt, F., Mostoslavsky, R., Schmidt, M.H.H., Zimmermann, B., Brandes, R.P., Mione, M., Westphal, C.H., Braun, T., Zeiher, A.M., Gerhardt, H., Dimmeler, S., Potente, M.",Acetylation-dependent regulation of endothelial Notch signalling by the SIRT1 deacetylase,2011,Nature,473,7346,,234,238,,18,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955926985&partnerID=40&md5=f5395343647da356ed291397942748cf,Article,Scopus
"Gubbins, D., Sreenivasan, B., Mound, J., Rost, S.",Melting of the Earths inner core,2011,Nature,473,7347,,361,364,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-79956326040&partnerID=40&md5=4847585082eab95060ea47c06d4b13ee,Article,Scopus
"Gull, T.R.",Astronomy: A census of the Carina complex,2011,Nature,475,7357,,460,461,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960920312&partnerID=40&md5=3fbed9fb36d49a65eb0e59b52fca31c5,Article,Scopus
"Guo, C., Yoon, H.S., Franklin, A., Jain, S., Ebert, A., Cheng, H.-L., Hansen, E., Despo, O., Bossen, C., Vettermann, C., Bates, J.G., Richards, N., Myers, D., Patel, H., Gallagher, M., Schlissel, M.S., Murre, C., Busslinger, M., Giallourakis, C.C., Alt, F.W.",CTCF-binding elements mediate control of V(D)J recombination,2011,Nature,477,7365,,424,430,,19,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053130223&partnerID=40&md5=865349d8d1ffc9e24e96d8253a931c09,Article,Scopus
"Guse, A., Carroll, C.W., Moree, B., Fuller, C.J., Straight, A.F.",In vitro centromere and kinetochore assembly on defined chromatin templates,2011,Nature,477,7364,,354,358,,28,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052849224&partnerID=40&md5=482eaeb1f00ab598462586444a118520,Article,Scopus
"Gutiérrez, N.L., Hilborn, R., Defeo, O.","Leadership, social capital and incentives promote successful fisheries",2011,Nature,470,7334,,386,389,,43,http://www.scopus.com/inward/record.url?eid=2-s2.0-79951810475&partnerID=40&md5=9659cccee52a3c099197f60a66ea351d,Article,Scopus
"Guttman, M., Donaghey, J., Carey, B.W., Garber, M., Grenier, J.K., Munson, G., Young, G., Lucas, A.B., Ach, R., Bruhn, L., Yang, X., Amit, I., Meissner, A., Regev, A., Rinn, J.L., Root, D.E., Lander, E.S.",LincRNAs act in the circuitry controlling pluripotency and differentiation,2011,Nature,477,7364,,295,300,,62,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052869283&partnerID=40&md5=dd58625d829a175796515ecc893f6081,Article,Scopus
"Hada, K., Doi, A., Kino, M., Nagai, H., Hagiwara, Y., Kawaguchi, N.",An origin of the radio jet in M87 at the location of the central black hole,2011,Nature,477,7363,,185,187,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052576100&partnerID=40&md5=40f7d56130eb5186d0507a089998a88a,Article,Scopus
"Hall, S.S.",Scientists on trial: At fault?,2011,Nature,477,7364,,264,269,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052828085&partnerID=40&md5=114207a9cb535550b2c66416e963f6c1,Article,Scopus
"Hamann, K., Warneken, F., Greenberg, J.R., Tomasello, M.",Collaboration encourages equal sharing in children but not in chimpanzees,2011,Nature,476,7360,,328,331,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-80051930803&partnerID=40&md5=88b24ec4ac41682383a6f127b2384cfc,Article,Scopus
"Hand, E.",The Mars observer,2011,Nature,479,7374,,460,463,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-81855212727&partnerID=40&md5=3e3c78a61954887d14d6a32bdec69c37,Article,Scopus
"Hand, E.",NASA to share telescope cost,2011,Nature,476,7361,,379,380,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052076789&partnerID=40&md5=ee3a64d668e43cf1913cff601965dfc9,Article,Scopus
"Hand, E.",Culturomics: Word play,2011,Nature,474,7352,,437,440,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959548889&partnerID=40&md5=de87af1fb18830e0752fc49495e86fe7,Article,Scopus
"Hannedouche, S., Zhang, J., Yi, T., Shen, W., Nguyen, D., Pereira, J.P., Guerini, D., Baumgarten, B.U., Roggo, S., Wen, B., Knochenmuss, R., Noël, S., Gessier, F., Kelly, L.M., Vanek, M., Laurent, S., Preuss, I., Miault, C., Christen, I., Karuna, R., Li, W., Koo, D.-I., Suply, T., Schmedt, C., Peters, E.C., Falchetto, R., Katopodis, A., Spanka, C., Roy, M.-O., Detheux, M., Chen, Y.A., Schultz, P.G., Cho, C.Y., Seuwen, K., Cyster, J.G., Sailer, A.W.",Oxysterols direct immune cell migration via EBI2,2011,Nature,475,7357,,524,527,,23,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960909447&partnerID=40&md5=f3a6209a9bf7d6a9e2f17dabe995212b,Article,Scopus
"Hansen, S.B., Tao, X., MacKinnon, R.",Structural basis of PIP 2 activation of the classical inward rectifier K + channel Kir2.2,2011,Nature,477,7365,,495,498,,27,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053131218&partnerID=40&md5=e210ffe644a7b6392f333ace60d5ac47,Article,Scopus
"Hansen, S.G., Ford, J.C., Lewis, M.S., Ventura, A.B., Hughes, C.M., Coyne-Johnson, L., Whizin, N., Oswald, K., Shoemaker, R., Swanson, T., Legasse, A.W., Chiuchiolo, M.J., Parks, C.L., Axthelm, M.K., Nelson, J.A., Jarvis, M.A., Piatak Jr., M., Lifson, J.D., Picker, L.J.",Profound early control of highly pathogenic SIV by an effector memory T-cell vaccine,2011,Nature,473,7348,,523,527,,79,http://www.scopus.com/inward/record.url?eid=2-s2.0-79957618772&partnerID=40&md5=c068dc20ac18aa889549df540ffb368c,Article,Scopus
"Hara, M.R., Kovacs, J.J., Whalen, E.J., Rajagopal, S., Strachan, R.T., Grant, W., Towers, A.J., Williams, B., Lam, C.M., Xiao, K., Shenoy, S.K., Gregory, S.G., Ahn, S., Duckett, D.R., Lefkowitz, R.J.",A stress response pathway regulates DNA damage through β 2- adrenoreceptors and β-arrestin-1,2011,Nature,477,7364,,349,353,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052832196&partnerID=40&md5=a3489e7c3345ae52b1eee2cf73a4708c,Article,Scopus
"Harismendy, O., Notani, D., Song, X., Rahim, N.G., Tanasa, B., Heintzman, N., Ren, B., Fu, X.-D., Topol, E.J., Rosenfeld, M.G., Frazer, K.A.",9p21 DNA variants associated with coronary artery disease impair interferon-γ 3 signalling response,2011,Nature,470,7333,,264,270,,94,http://www.scopus.com/inward/record.url?eid=2-s2.0-79951473520&partnerID=40&md5=dd328e168ca4cac6d1abdee4923b5859,Article,Scopus
"Harlander, M., Lechner, R., Brownnutt, M., Blatt, R., Hänsel, W.",Trapped-ion antennae for the transmission of quantum information,2011,Nature,471,7337,,200,203,,29,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952454245&partnerID=40&md5=5f2afffeaf3dd35855975bf1cc2ac175,Article,Scopus
"Hartmann, D.H.",Astroparticle physics: A multi-messenger story,2011,Nature,475,7356,,303,304,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960653149&partnerID=40&md5=30eb2eaad0d1f7e756f1bd77ed34dba8,Article,Scopus
"Hartogh, P., Lis, D.C., Bockelée-Morvan, D., De Val-Borro, M., Biver, N., Küppers, M., Emprechtinger, M., Bergin, E.A., Crovisier, J., Rengel, M., Moreno, R., Szutowicz, S., Blake, G.A.",Ocean-like water in the Jupiter-family comet 103P/Hartley 2,2011,Nature,478,7368,,218,220,,17,http://www.scopus.com/inward/record.url?eid=2-s2.0-80054039419&partnerID=40&md5=c6a45c324651575f08f246c56e4863ee,Article,Scopus
"Hayden, E.J., Ferrada, E., Wagner, A.",Cryptic genetic variation promotes rapid evolutionary adaptation in an RNA enzyme,2011,Nature,474,7349,,92,95,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-79957944389&partnerID=40&md5=5b6096038ef6336573fe0cda6b973d12,Article,Scopus
"Hayes, M., Scarlata, C., Siana, B.",Central powering of the largest Lyman-αnebula is revealed by polarized radiation,2011,Nature,476,7360,,304,307,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-80051938925&partnerID=40&md5=18fd8701d1d46a47bb12c8c185c1f8db,Article,Scopus
"He, F., Hubbell, S.P.",Species-area relationships always overestimate extinction rates from habitat loss,2011,Nature,473,7347,,368,371,,37,http://www.scopus.com/inward/record.url?eid=2-s2.0-79956309850&partnerID=40&md5=63164937f7a6fcb26be789af7212b760,Article,Scopus
"Heeren, F.",Dinosaurs: Rise of the titans,2011,Nature,475,7355,,159,161,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960421227&partnerID=40&md5=54e25a2dfc17748da87e52356ff57e02,Article,Scopus
"Helmink, B.A., Tubbs, A.T., Dorsett, Y., Bednarski, J.J., Walker, L.M., Feng, Z., Sharma, G.G., McKinnon, P.J., Zhang, J., Bassing, C.H., Sleckman, B.P.",H2AX prevents CtIP-mediated DNA end resection and aberrant repair in G1-phase lymphocytes,2011,Nature,469,7329,,245,250,,22,http://www.scopus.com/inward/record.url?eid=2-s2.0-78651406669&partnerID=40&md5=799870c1e698466b09704a15132da397,Article,Scopus
"Henderson, D.A.",Frank Fenner (1914-2010).,2011,Nature,469,7328,,35,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952227543&partnerID=40&md5=4fde7c5f5cb6118028e63f9c415daab2,Article,Scopus
"Hermelin, S., Takada, S., Yamamoto, M., Tarucha, S., Wieck, A.D., Saminadayar, L., Bäuerle, C., Meunier, T.",Electrons surfing on a sound wave as a platform for quantum optics with flying electrons,2011,Nature,477,7365,,435,438,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053149111&partnerID=40&md5=344da70f41aedd7c35bff148ee21ed56,Article,Scopus
"Hessa, T., Sharma, A., Mariappan, M., Eshleman, H.D., Gutierrez, E., Hegde, R.S.",Protein targeting and degradation are coupled for elimination of mislocalized proteins,2011,Nature,475,7356,,394,399,,17,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960637590&partnerID=40&md5=f29c557f3cb47dcb66dc1efb8e9a1650,Article,Scopus
"Hibbs, R.E., Gouaux, E.",Principles of activation and permeation in an anion-selective Cys-loop receptor,2011,Nature,474,7349,,54,60,,87,http://www.scopus.com/inward/record.url?eid=2-s2.0-79957953215&partnerID=40&md5=0d2f506efca25ef59b86ae7578524a85,Article,Scopus
"Higham, T., Compton, T., Stringer, C., Jacobi, R., Shapiro, B., Trinkaus, E., Chandler, B., Gröning, F., Collins, C., Hillson, S., O'Higgins, P., FitzGerald, C., Fagan, M.",The earliest evidence for anatomically modern humans in northwestern Europe,2011,Nature,479,7374,,521,524,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-81855164876&partnerID=40&md5=c051ea07b5fb049e6761fe48a03442f1,Article,Scopus
"Hinch, A.G., Tandon, A., Patterson, N., Song, Y., Rohland, N., Palmer, C.D., Chen, G.K., Wang, K., Buxbaum, S.G., Akylbekova, E.L., Aldrich, M.C., Ambrosone, C.B., Amos, C., Bandera, E.V., Berndt, S.I., Bernstein, L., Blot, W.J., Bock, C.H., Boerwinkle, E., Cai, Q., Caporaso, N., Casey, G., Cupples, L.A., Deming, S.L., Diver, W.R., Divers, J., Fornage, M., Gillanders, E.M., Glessner, J., Harris, C.C., Hu, J.J., Ingles, S.A., Isaacs, W., John, E.M., Kao, W.H.L., Keating, B., Kittles, R.A., Kolonel, L.N., Larkin, E., Marchand, L.L., McNeill, L.H., Millikan, R.C., Murphy, A., Musani, S., Neslund-Dudas, C., Nyante, S., Papanicolaou, G.J., Press, M.F., Psaty, B.M., Reiner, A.P., Rich, S.S., Rodriguez-Gil, J.L., Rotter, J.I., Rybicki, B.A., Schwartz, A.G., Signorello, L.B., Spitz, M., Strom, S.S., Thun, M.J., Tucker, M.A., Wang, Z., Wiencke, J.K., Witte, J.S., Wrensch, M., Wu, X., Yamamura, Y., Zanetti, K.A., Zheng, W., Ziegler, R.G., Zhu, X., Redline, S., Hirschhorn, J.N., Henderson, B.E., Taylor Jr., H.A., Price, A.L., Hakonarson, H., Chanock, S.J., Haiman, C.A., Wilson, J.G., Reich, D., Myers, S.R.",The landscape of recombination in African Americans,2011,Nature,476,7359,,170,175,,15,http://www.scopus.com/inward/record.url?eid=2-s2.0-80051679387&partnerID=40&md5=15db4238582ad56f547bf5d22dbffbcd,Article,Scopus
"Hoag, H.",Quebec's research ambitions,2011,Nature,471,7336,,125,126,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952804916&partnerID=40&md5=20288ab873354786ee27a4dcd6bec9db,Article,Scopus
"Hof, C., Araújo, M.B., Jetz, W., Rahbek, C.","Additive threats from pathogens, climate and land-use change for global amphibian diversity",2011,Nature,480,7378,,516,519,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-84255211855&partnerID=40&md5=5396f24d74f24bdab8adf87be07544c0,Article,Scopus
"Hoffmann, A.A., Montgomery, B.L., Popovici, J., Iturbe-Ormaetxe, I., Johnson, P.H., Muzzi, F., Greenfield, M., Durkan, M., Leong, Y.S., Dong, Y., Cook, H., Axford, J., Callahan, A.G., Kenny, N., Omodei, C., McGraw, E.A., Ryan, P.A., Ritchie, S.A., Turelli, M., O'Neill, S.L.",Successful establishment of Wolbachia in Aedes populations to suppress dengue transmission,2011,Nature,476,7361,,454,459,,40,http://www.scopus.com/inward/record.url?eid=2-s2.0-80051510985&partnerID=40&md5=aa399e832dc5ed692d7c286fd231d80d,Article,Scopus
"Hopkins, R., Rausher, M.D.",Identification of two genes causing reinforcement in the Texas wildflower Phlox drummondii,2011,Nature,469,7330,,411,414,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-78751645896&partnerID=40&md5=4d07acdbd4523ee9d36a39a7b7c5736b,Article,Scopus
"Hori, M., Sótér, A., Barna, D., Dax, A., Hayano, R., Friedreich, S., Juhász, B., Pask, T., Widmann, E., Horváth, D., Venturelli, L., Zurlo, N.",Two-photon laser spectroscopy of antiprotonic helium and the antiproton-to-electron mass ratio,2011,Nature,475,7357,,484,488,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960914236&partnerID=40&md5=3a26975efc68c687c60a552e099d2739,Article,Scopus
"Horie, T., Shinki, R., Ogura, Y., Kusakabe, T.G., Satoh, N., Sasakura, Y.",Ependymal cells of chordate larvae are stem-like cells that form the adult nervous system,2011,Nature,469,7331,,525,529,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-79251630568&partnerID=40&md5=f8c8b5292507d1068eb4aafedd4999f3,Article,Scopus
"Horn, R.",Structural biology: Peering into the spark of life,2011,Nature,475,7356,,305,306,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960648699&partnerID=40&md5=87ea901d62043e2d01a524fa5571b70d,Article,Scopus
"Hothorn, M., Belkhadir, Y., Dreux, M., Dabi, T., Noel, J.P., Wilson, I.A., Chory, J.",Structural basis of steroid hormone perception by the receptor kinase BRI1,2011,Nature,474,7352,,467,472,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959563138&partnerID=40&md5=1b82d1e6feb7f853589efefbc8a46465,Article,Scopus
"Houck-Loomis, B., Durney, M.A., Salguero, C., Shankar, N., Nagle, J.M., Goff, S.P., D'Souza, V.M.",An equilibrium-dependent retroviral mRNA switch regulates translational recoding,2011,Nature,480,7378,,561,564,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-84355161447&partnerID=40&md5=6a656daf770527e6512cfe5fe094aeae,Article,Scopus
"Hrecka, K., Hao, C., Gierszewska, M., Swanson, S.K., Kesik-Brodacka, M., Srivastava, S., Florens, L., Washburn, M.P., Skowronski, J.",Vpx relieves inhibition of HIV-1 infection of macrophages mediated by the SAMHD1 protein,2011,Nature,474,7353,,658,661,,65,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959858243&partnerID=40&md5=6fa84e23db50c414d2b481d0fd357129,Article,Scopus
"Hsiang, S.M., Meng, K.C., Cane, M.A.",Civil conflicts are associated with the global climate,2011,Nature,476,7361,,438,441,,22,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052049250&partnerID=40&md5=9cf1d96d0ae15f6cf8f5797535884e67,Article,Scopus
"Hu, J., Xue, Y., Lee, S., Ha, Y.",The crystal structure of GXGD membrane protease FlaK,2011,Nature,475,7357,,528,531,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960918054&partnerID=40&md5=d1ff0563a4744b60fb62f9d6530d8970,Article,Scopus
"Hu, N.-J., Iwata, S., Cameron, A.D., Drew, D.",Crystal structure of a bacterial homologue of the bile acid sodium symporter ASBT,2011,Nature,478,7369,,408,411,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-80054991427&partnerID=40&md5=ee42c5827543ebbfa52f2f63f79e0640,Article,Scopus
"Hua, Y., Sahashi, K., Rigo, F., Hung, G., Horev, G., Bennett, C.F., Krainer, A.R.",Peripheral SMN restoration is essential for long-term rescue of a severe spinal muscular atrophy mouse model,2011,Nature,478,7367,,123,126,,27,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053902729&partnerID=40&md5=b8929c2f04ad4f23ac7624dafcaa411f,Article,Scopus
"Huang, H., Fei, Y., Cai, L., Jing, F., Hu, X., Xie, H., Zhang, L., Gong, Z.",Evidence for an oxygen-depleted liquid outer core of the Earth,2011,Nature,479,7374,,513,516,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-81855225804&partnerID=40&md5=f14e27d11be916d4b746fe6519593024,Article,Scopus
"Huang, P., He, Z., Ji, S., Sun, H., Xiang, D., Liu, C., Hu, Y., Wang, X., Hui, L.",Induction of functional hepatocyte-like cells from mouse fibroblasts by defined factors,2011,Nature,475,7356,,386,391,,56,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960637387&partnerID=40&md5=13b19ee6176e090f9c50901154de4887,Article,Scopus
"Huang, P.Y., Ruiz-Vargas, C.S., Van Der Zande, A.M., Whitney, W.S., Levendorf, M.P., Kevek, J.W., Garg, S., Alden, J.S., Hustedt, C.J., Zhu, Y., Park, J., McEuen, P.L., Muller, D.A.",Grains and grain boundaries in single-layer graphene atomic patchwork quilts,2011,Nature,469,7330,,389,392,,183,http://www.scopus.com/inward/record.url?eid=2-s2.0-78751642669&partnerID=40&md5=bf3bb96bf177fee84f363469356961e2,Article,Scopus
"Huang, W., Ghisletti, S., Saijo, K., Gandhi, M., Aouadi, M., Tesz, G.J., Zhang, D.X., Yao, J., Czech, M.P., Goode, B.L., Rosenfeld, M.G., Glass, C.K.",Coronin 2A mediates actin-dependent de-repression of inflammatory response genes,2011,Nature,470,7334,,414,418,,17,http://www.scopus.com/inward/record.url?eid=2-s2.0-79951780039&partnerID=40&md5=9c9dc326f95edc4b48daa9f2e7e72f80,Article,Scopus
"Hudson, J.J., Kara, D.M., Smallman, I.J., Sauer, B.E., Tarbutt, M.R., Hinds, E.A.",Improved measurement of the shape of the electron,2011,Nature,473,7348,,493,496,,44,http://www.scopus.com/inward/record.url?eid=2-s2.0-79957613233&partnerID=40&md5=818e42e5e3bbf917ebdcf75cc8a2aa7a,Article,Scopus
"Huebner, K.",Molecular biology: DNA fragility put into context,2011,Nature,470,7332,,46,47,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79551667412&partnerID=40&md5=1f367e71dc6e776dcd977f66f30043d6,Article,Scopus
"Hughes, V.",Microenvironment: Neighbourhood watch,2011,Nature,480,7377 SUPPL.,,S48,S49,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-83455203493&partnerID=40&md5=b768bc27c740403c6bcd88716ede7f59,Article,Scopus
"Huh, J.R., Leung, M.W.L., Huang, P., Ryan, D.A., Krout, M.R., Malapaka, R.R.V., Chow, J., Manel, N., Ciofani, M., Kim, S.V., Cuesta, A., Santori, F.R., Lafaille, J.J., Xu, H.E., Gin, D.Y., Rastinejad, F., Littman, D.R.",Digoxin and its derivatives suppress T H17 cell differentiation by antagonizing RORγ3t activity,2011,Nature,472,7344,,486,490,,36,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955538365&partnerID=40&md5=a79bd029a70091989ea6877d07616079,Article,Scopus
"Huismans, R., Beaumont, C.","Depth-dependent extension, two-stage breakup and cratonic underplating at rifted margins",2011,Nature,473,7345,,74,78,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955643149&partnerID=40&md5=4e907c3e4819a05604c12ae73c9e1a34,Article,Scopus
